,h1,art,price,price2,gold,gold2,weight,gems,gems2,url,d1,d0
94,Золотое кольцо с топазами и бриллиантами,Артикул: 272086,17990₽,35980₽,"Артикул: 272086;Кольцо с 12 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.22 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.47г;Кольцо с 12 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.22 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_272086.html,71177-K5R-01&РОССИЯ&Розовое золото&Бриллиант; Топаз&1.47 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
95,Золотое кольцо с бриллиантами,Артикул: 56869,16990₽,33980₽,"Артикул: 56869;Кольцо с 32 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.35г;Кольцо с 32 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_56869.html,"4171-K5R-03&РОССИЯ&Розовое золото&Бриллиант&5,2 мм&1.35 г",Бриллианты Якутии&Бриллианты. Классика
96,Золотое кольцо с топазом и бриллиантами,Артикул: 157565,24990₽,49980₽,"Артикул: 157565;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.92 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.23г;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 1.92 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_157565.html,70637-K5R-02&РОССИЯ&Розовое золото&Бриллиант; Топаз&2.23 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
97,Золотые серьги с бриллиантами,Артикул: 70808,53990₽,107980₽,"Артикул: 70808;Серьги с 38 бриллиантами, огранка круг 17 граней, 0.12 карат, цвет 2, чистота 3, тип огранки Б;    
Розовое золото 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 3.51г;Серьги с 38 бриллиантами, огранка круг 17 граней, 0.12 карат, цвет 2, чистота 3, тип огранки Б;    
Розовое золото 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/earring_70808.html,7539-C5R-01&Розовое золото&Бриллиант&3.51 г,SUNLIGHT&Бриллианты. Miracle
98,Золотое кольцо «Бриллианты Якутии»,Артикул: 57970,34990₽,69980₽,"Артикул: 57970;Кольцо «Бриллианты Якутии» с 6 бриллиантами, 0.02 карат, цвет 3, чистота 5, тип огранки А, 3 бриллиантами, 0.03 карат, цвет 3, чистота 5, тип огранки А, 3 бриллиантами, 0.03 карат, цвет 3, чистота 5, тип огранки А, 1 бриллиантом, 0.04 карат, цвет 3, чистота 5, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 1.68г;Кольцо «Бриллианты Якутии» с 6 бриллиантами, 0.02 карат, цвет 3, чистота 5, тип огранки А, 3 бриллиантами, 0.03 карат, цвет 3, чистота 5, тип огранки А, 3 бриллиантами, 0.03 карат, цвет 3, чистота 5, тип огранки А, 1 бриллиантом, 0.04 карат, цвет 3, чистота 5, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_57970.html,2065-K5R-04&РОССИЯ&Розовое золото&Бриллиант&1.68 г,Бриллианты Якутии&Бриллианты Якутии
99,Золотое кольцо с топазами и бриллиантами,Артикул: 123836,14990₽,29980₽,"Артикул: 123836;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 0.97 карат, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 1.38г;Кольцо с 10 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 0.97 карат, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_123836.html,70576-K5R-03&РОССИЯ&Розовое золото&Бриллиант; Топаз&1.38 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
100,Золотое кольцо с бриллиантами,Артикул: 51515,19990₽,39980₽,"Артикул: 51515;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.03 карат, цвет 4, чистота 5, тип огранки А, 30 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 0.97г;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.03 карат, цвет 4, чистота 5, тип огранки А, 30 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/ring_51515.html,"0275-K5M-02&РОССИЯ&Белое золото, Розовое золото&Бриллиант&0.97 г",Бриллианты Якутии&Бриллианты. Miracle
101,Золотое кольцо с топазами и бриллиантами,Артикул: 63348,24990₽,49980₽,"Артикул: 63348;Кольцо с 38 бриллиантами, огранка круг 17 граней, 0.08 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 4.32 карат;    
Розовое золото 585 пробы.;Вес изделия: 2.38г;Кольцо с 38 бриллиантами, огранка круг 17 граней, 0.08 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом, 4.32 карат;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_63348.html,"0094-K5R-02&РОССИЯ&Розовое золото&Бриллиант; Топаз&5,2 мм&2.38 г",SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
102,Золотое кольцо с гранатом и бриллиантами,Артикул: 157306,25990₽,51980₽,"Артикул: 157306;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 гранатом, 2.03 карат, тип огранки Б;    
Розовое золото 585 пробы.

Насыщенный и страстный ярко-красный гранат, заключенный в роскошную золотую оправу. Гранат - символ любви, верности и мужества.;Вес изделия: 2.4г;Кольцо с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 гранатом, 2.03 карат, тип огранки Б;    
Розовое золото 585 пробы.;Насыщенный и страстный ярко-красный гранат, заключенный в роскошную золотую оправу. Гранат - символ любви, верности и мужества.",,,,,https://sunlight.net//catalog/ring_157306.html,70637-K5R-03&РОССИЯ&Розовое золото&Бриллиант; Гранат&2.4 г,SERGEY GRIBNYAKOV&ГРАНАТЫ
103,Золотые серьги «Бриллианты Якутии»,Артикул: 157324,45990₽,91980₽,"Артикул: 157324;Серьги «Бриллианты Якутии» с 12 бриллиантами, огранка круг 57 граней, 0.23 карат, цвет 5, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 5, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 1.42г;Серьги «Бриллианты Якутии» с 12 бриллиантами, огранка круг 57 граней, 0.23 карат, цвет 5, чистота 6, тип огранки А, 2 бриллиантами, огранка круг 57 граней, 0.09 карат, цвет 5, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_157324.html,70672-C5W-02&РОССИЯ&Белое золото&Бриллиант&1.42 г,Бриллианты Якутии&Бриллианты Якутии
104,Золотое кольцо с бриллиантами,Артикул: 276698,7990₽,15980₽,"Артикул: 276698;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 0.78г;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_276698.html,71297-K5R-01&РОССИЯ&Розовое золото&Бриллиант&0.78 г,Бриллианты Якутии&Бриллианты. Fashion Diamonds
105,Золотое кольцо с изумрудом и бриллиантами,Артикул: 69296,26990₽,53980₽,"Артикул: 69296;Кольцо с 12 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 11 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б, 8 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.72 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.17г;Кольцо с 12 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б, 11 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б, 8 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.72 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_69296.html,9945-K5R-05&РОССИЯ&Розовое золото&Бриллиант; Изумруд&2.17 г,SERGEY GRIBNYAKOV&Золото. Изумруды
106,Золотые серьги с бриллиантами,Артикул: 56870,11990₽,119900₽,"Артикул: 56870;Серьги с 32 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.85г;Серьги с 32 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_56870.html,4171-C5R-02&РОССИЯ&Розовое золото&Бриллиант&1.85 г,Бриллианты Якутии&Бриллианты. Классика
107,Золотое кольцо с изумрудом и бриллиантами,Артикул: 68426,26990₽,53980₽,"Артикул: 68426;Кольцо с 19 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.38 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.45г;Кольцо с 19 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
1 гидротермальным изумрудом , 0.38 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_68426.html,1092-K5R-01&РОССИЯ&Розовое золото&Бриллиант; Изумруд&2.45 г,SERGEY GRIBNYAKOV&Золото. Изумруды
108,Золотые серьги «Бриллианты Якутии»,Артикул: 279559,29990₽,299900₽,"Артикул: 279559;Серьги «Бриллианты Якутии» с 10 бриллиантами, огранка круг 57 граней, 0.27 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.35г;Серьги «Бриллианты Якутии» с 10 бриллиантами, огранка круг 57 граней, 0.27 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_279559.html,71259-C5R-01&РОССИЯ&Розовое золото&Бриллиант&2.35 г,Бриллианты Якутии&Бриллианты Якутии
109,Золотые серьги с топазами и бриллиантами,Артикул: 157307,34990₽,69980₽,"Артикул: 157307;Серьги с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 4.06 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 3.19г;Серьги с 8 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 4.06 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_157307.html,70637-C5R-02&РОССИЯ&Розовое золото&Бриллиант; Топаз&3.19 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
110,Золотое кольцо с бриллиантами,Артикул: 3932,8990₽,29967₽,"Артикул: 3932;Кольцо с 16 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 0.92г;Кольцо с 16 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_3932.html,1322-K5R-06&РОССИЯ&Розовое золото&Бриллиант&0.92 г,Бриллианты Якутии&Бриллианты. Fashion Diamonds
111,Золотое кольцо с топазами и бриллиантами,Артикул: 126486,6990₽,69900₽,"Артикул: 126486;Кольцо с 3 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом синим, 0.42 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 1.13г;Кольцо с 3 бриллиантами, огранка круг 17 граней, 0.02 карат, цвет 2, чистота 2, тип огранки Б;
1 топазом синим, 0.42 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_126486.html,70536-K5R-02&РОССИЯ&Розовое золото&Бриллиант; Топаз&1.13 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
112,Золотое кольцо с бриллиантами,Артикул: 69894,25990₽,51980₽,"Артикул: 69894;Кольцо с 19 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 1.67г;Кольцо с 19 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;    
Розовое золото 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/ring_69894.html,"7539-K5R-01&Розовое золото&Бриллиант&1,6 мм&1.67 г",SUNLIGHT&Бриллианты. Miracle
113,Серебряное кольцо с золотой вставкой и бриллиантами,Артикул: 261761,5990₽,11980₽,"Артикул: 261761;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
 Золото;    
Серебро 925 пробы.;Вес изделия: 1.68г;Кольцо с 1 бриллиантом, огранка круг 17 граней,  карат, цвет 2, чистота 2, тип огранки Б;
 Золото;    
Серебро 925 пробы.",,,,,https://sunlight.net//catalog/ring_261761.html,01-1935/000Б-00&РОССИЯ&Серебро&Золото; Бриллиант&1.68 г,SERGEY GRIBNYAKOV&Драгоценные камни. Серебро
114,Золотое кольцо с бриллиантами,Артикул: 80948,68990₽,137980₽,"Артикул: 80948;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.07 карат, цвет 4, чистота 6, тип огранки А;    
 585 пробы.

Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.;Вес изделия: 5.85г;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.07 карат, цвет 4, чистота 6, тип огранки А;    
 585 пробы.;Мужская печатка — дополняющий аксессуар, знак престижа и статуса. Она может быть атрибутами стиля, социального положения и благосостояния. Более того, именно такой вариант кольца добавляет образу мужественности. Стиль кольца должен гармонировать с образом, вписываться в него. Покупая свою первую печатку, лучше остановиться на простом, более классическом варианте. Строгая геометрическая форма одинаково хорошо будет сочетаться и с деловым костюмом, и с фраком, и со спортивной одеждой.",,,,,https://sunlight.net//catalog/ring_80948.html,"70002-K5M-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант&5.85 г",Бриллианты Якутии
115,Золотые серьги с топазами и бриллиантами,Артикул: 54694,24990₽,49980₽,"Артикул: 54694;Серьги с 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 2.05 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.7г;Серьги с 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 2.05 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_54694.html,9347-C5R-08&РОССИЯ&Розовое золото&Бриллиант; Топаз&2.7 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
116,Золотые серьги с изумрудами и бриллиантами,Артикул: 69297,33990₽,67980₽,"Артикул: 69297;Серьги с 26 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;
2 гидротермальными изумрудами , 1.46 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 2.83г;Серьги с 26 бриллиантами, огранка круг 17 граней, 0.06 карат, цвет 2, чистота 2, тип огранки Б;
2 гидротермальными изумрудами , 1.46 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_69297.html,9945-C5R-05&РОССИЯ&Розовое золото&Бриллиант; Изумруд&2.83 г,SERGEY GRIBNYAKOV&Золото. Изумруды
117,Золотая подвеска «Бриллианты Якутии»,Артикул: 108794,3990₽,39900₽,"Артикул: 108794;Подвеска «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.04 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 0.3г;Подвеска «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.04 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/pendants_108794.html,70530-P5R-01&РОССИЯ&Розовое золото&Бриллиант&0.3 г,Бриллианты Якутии&Бриллианты Якутии
118,Золотые серьги «Бриллианты Якутии»,Артикул: 71405,71990₽,143980₽,"Артикул: 71405;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.25 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Вес изделия: 2.99г;Серьги «Бриллианты Якутии» с 2 бриллиантами, огранка круг 57 граней, 0.25 карат, цвет 3, чистота 6, тип огранки А; 
Розовое золото 585 пробы",,,,,https://sunlight.net//catalog/earring_71405.html,3598-C5R-01&РОССИЯ&Розовое золото&Бриллиант&2.99 г,Бриллианты Якутии&Бриллианты Якутии
119,Золотые серьги с жемчугом и бриллиантами,Артикул: 313143,20990₽,41980₽,"Артикул: 313143;Серьги с 16 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 жемчугами культивированными, 6.43 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 3.3г;Серьги с 16 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 жемчугами культивированными, 6.43 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_313143.html,71249-С5R-02&РОССИЯ&Бриллиант; Жемчуг&3.3 г,SERGEY GRIBNYAKOV&Золото. Жемчуг
120,Золотое кольцо с бриллиантами,Артикул: 48847,19990₽,39980₽,"Артикул: 48847;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 6, тип огранки А, 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 1.17г;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 4, чистота 6, тип огранки А, 20 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/ring_48847.html,"2795-K5M-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант&1.17 г",Бриллианты Якутии&Бриллианты. Miracle
121,Золотые серьги с топазами и бриллиантами,Артикул: 58802,30990₽,61980₽,"Артикул: 58802;Серьги с 22 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 3.76 карат, тип огранки Б;    
Розовое золото 585 пробы.;Вес изделия: 3.1г;Серьги с 22 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 3.76 карат, тип огранки Б;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_58802.html,9370-C5R-15&РОССИЯ&Розовое золото&Бриллиант; Топаз&3.1 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
122,Золотое кольцо «Бриллианты Якутии»,Артикул: 93258,37990₽,75980₽,"Артикул: 93258;Кольцо «Бриллианты Якутии» с 15 бриллиантами, огранка круг 57 граней, 0.17 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы;Вес изделия: 1.09г;Кольцо «Бриллианты Якутии» с 15 бриллиантами, огранка круг 57 граней, 0.17 карат, цвет 3, чистота 6, тип огранки А; 
Белое золото 585 пробы",,,,,https://sunlight.net//catalog/ring_93258.html,70408-K5W-01&РОССИЯ&Белое золото&Бриллиант&1.09 г,Бриллианты Якутии&Бриллианты Якутии
123,Золотое кольцо с сапфирами и бриллиантами,Артикул: 64556,14490₽,48300₽,"Артикул: 64556;Кольцо с 6 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 сапфиром, 0.19 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.;Вес изделия: 2.37г;Кольцо с 6 бриллиантами, огранка круг 17 граней, 0.03 карат, цвет 2, чистота 2, тип огранки Б;
1 сапфиром, 0.19 карат, цвет 2, чистота 2, тип огранки Б;    
 585 пробы.",,,,,https://sunlight.net//catalog/ring_281400.html,"0453-K5М-01&РОССИЯ&Розовое золото&Бриллиант; Сапфир&0,8 мм&2.37 г",SERGEY GRIBNYAKOV&Драгоценные вставки
124,Золотое кольцо с бриллиантами,Артикул: 56389,13490₽,26980₽,"Артикул: 56389;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 5, тип огранки А;    
Белое золото 585 пробы.

Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.;Вес изделия: 0.81г;Кольцо с 1 бриллиантом, огранка круг 57 граней, 0.02 карат, цвет 3, чистота 5, тип огранки А;    
Белое золото 585 пробы.;Невероятная привлекательность украшений из этой коллекции обусловлена использованием в изделиях сверкающего алмазного диска, который позволяет визуально увеличить и эффектно представить бриллианты взору окружающих.",,,,,https://sunlight.net//catalog/ring_56389.html,"0105-K5W-02&РОССИЯ&Белое золото&Бриллиант&2,8 мм&0.81 г",Бриллианты Якутии&Бриллианты. Miracle
125,Золотое кольцо «Бриллианты Якутии»,Артикул: 123839,16990₽,33980₽,"Артикул: 123839;Кольцо «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.05 карат, цвет 3, чистота 6, тип огранки А; 
 585 пробы;Вес изделия: 0.91г;Кольцо «Бриллианты Якутии» с 1 бриллиантом, огранка круг 57 граней, 0.05 карат, цвет 3, чистота 6, тип огранки А; 
 585 пробы",,,,,https://sunlight.net//catalog/ring_123839.html,"70590-K5M-01&РОССИЯ&Белое золото, Розовое золото&Бриллиант&0.91 г",Бриллианты Якутии&Бриллианты Якутии
126,Золотые серьги с сапфирами и бриллиантами,Артикул: 19463,28990₽,57980₽,"Артикул: 19463;Серьги с 24 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 3, тип огранки Б;
2 сапфирами, 0.57 карат, цвет 3, чистота 3, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 1.53г;Серьги с 24 бриллиантами, огранка круг 17 граней, 0.05 карат, цвет 2, чистота 3, тип огранки Б;
2 сапфирами, 0.57 карат, цвет 3, чистота 3, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_19463.html,1505-C5R-09&Розовое золото&Бриллиант; Сапфир&1.53 г,SERGEY GRIBNYAKOV&Драгоценные вставки
127,Золотое кольцо с сапфирами и бриллиантами,Артикул: 277150,23990₽,47980₽,"Артикул: 277150;Кольцо с 11 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б;
13 сапфирами желтыми, 0.24 карат, тип огранки В;    
Желтое золото 585 пробы.;Вес изделия: 1.77г;Кольцо с 11 бриллиантами, огранка круг 17 граней, 0.04 карат, цвет 2, чистота 2, тип огранки Б;
13 сапфирами желтыми, 0.24 карат, тип огранки В;    
Желтое золото 585 пробы.",,,,,https://sunlight.net//catalog/ring_277150.html,71329-K5Y-01&РОССИЯ&Желтое золото&Бриллиант; Сапфир&1.77 г,SERGEY GRIBNYAKOV
128,Золотые серьги с топазами и бриллиантами,Артикул: 51676,17990₽,35980₽,"Артикул: 51676;Серьги с 6 бриллиантами,  карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 2.00 карат, тип огранки В;    
Розовое золото 585 пробы.;Вес изделия: 1.89г;Серьги с 6 бриллиантами,  карат, цвет 2, чистота 2, тип огранки Б;
2 топазами, 2.00 карат, тип огранки В;    
Розовое золото 585 пробы.",,,,,https://sunlight.net//catalog/earring_51676.html,9359-C5R-05&РОССИЯ&Розовое золото&Бриллиант; Топаз&1.89 г,SERGEY GRIBNYAKOV&ЗОЛОТО. ТОПАЗЫ
129,Золотое кольцо «Бриллианты Якутии»,Артикул: 71588,54990₽,109980₽,"Артикул: 71588;Кольцо «Бриллианты Якутии» с 19 бриллиантами, огранка круг 57 граней, 0.20 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы

Бриллианты Якутии - это всемирно признанное эталонное качество бриллиантов в ювелирном мире. 
Сейчас большое количество стран занимаются добычей алмазов, но только несколько месторождений признаны исключительными с точки зрения качества сырья и, конечно, якутские алмазные месторождения в этом списке в первых строках.
Каждое украшение проходит самый строгий контроль на соответствие мировым стандартам качества: от процесса отбора камней и благородных металлов до выпуска готового изделия в свет.;Вес изделия: 2.75г;Кольцо «Бриллианты Якутии» с 19 бриллиантами, огранка круг 57 граней, 0.20 карат, цвет 4, чистота 6, тип огранки А; 
Розовое золото 585 пробы;Бриллианты Якутии - это всемирно признанное эталонное качество бриллиантов в ювелирном мире. 
Сейчас большое количество стран занимаются добычей алмазов, но только несколько месторождений признаны исключительными с точки зрения качества сырья и, конечно, якутские алмазные месторождения в этом списке в первых строках.
Каждое украшение проходит самый строгий контроль на соответствие мировым стандартам качества: от процесса отбора камней и благородных металлов до выпуска готового изделия в свет.",,,,,https://sunlight.net//catalog/ring_71588.html,7402-K5R-01&РОССИЯ&Розовое золото&Бриллиант&2.75 г,Бриллианты Якутии&Бриллианты Якутии
